well_oligo	plate_oligo	cell_type	replicate	time_point	drug_dose	Combo	catalog_number	vehicle	dose_pattern	dose_character	dose	treatment	CAS.Number	M.w.	name	SMILES
plate5_H8	plate43	MCF7	rep2	24	S2693_3	plate5_H8plate43	S2693	FALSE	3	100	100	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H8	plate3	K562	rep1	24	S2693_2	plate5_H8plate3	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H8	plate11	A549	rep1	24	S2693_2	plate5_H8plate11	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H8	plate19	MCF7	rep1	24	S2693_2	plate5_H8plate19	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate27	K562	rep2	24	S2693_2	plate5_H2plate27	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate35	A549	rep2	24	S2693_2	plate5_H2plate35	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate43	MCF7	rep2	24	S2693_2	plate5_H2plate43	S2693	FALSE	2	1000	1000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate3	K562	rep1	24	S2693_1	plate5_H2plate3	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate11	A549	rep1	24	S2693_1	plate5_H2plate11	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate5_H2	plate19	MCF7	rep1	24	S2693_1	plate5_H2plate19	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate6_H8	plate28	K562	rep2	24	S2693_1	plate6_H8plate28	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate6_H8	plate36	A549	rep2	24	S2693_1	plate6_H8plate36	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate6_H8	plate44	MCF7	rep2	24	S2693_1	plate6_H8plate44	S2693	FALSE	1	10000	10000	S2693	864814-88-0	349.4	Resminostat	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1 |c:6,8,15,23,t:4|
plate6_A9	plate4	K562	rep1	24	S2718_4	plate6_A9plate4	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A9	plate12	A549	rep1	24	S2718_4	plate6_A9plate12	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A9	plate20	MCF7	rep1	24	S2718_4	plate6_A9plate20	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate28	K562	rep2	24	S2718_4	plate6_A3plate28	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate36	A549	rep2	24	S2718_4	plate6_A3plate36	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate44	MCF7	rep2	24	S2718_4	plate6_A3plate44	S2718	FALSE	4	10	10	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate4	K562	rep1	24	S2718_3	plate6_A3plate4	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate12	A549	rep1	24	S2718_3	plate6_A3plate12	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A3	plate20	MCF7	rep1	24	S2718_3	plate6_A3plate20	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate27	K562	rep2	24	S2718_3	plate5_A9plate27	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate35	A549	rep2	24	S2718_3	plate5_A9plate35	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate43	MCF7	rep2	24	S2718_3	plate5_A9plate43	S2718	FALSE	3	100	100	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate3	K562	rep1	24	S2718_2	plate5_A9plate3	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate11	A549	rep1	24	S2718_2	plate5_A9plate11	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A9	plate19	MCF7	rep1	24	S2718_2	plate5_A9plate19	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate27	K562	rep2	24	S2718_2	plate5_A3plate27	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate35	A549	rep2	24	S2718_2	plate5_A3plate35	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate43	MCF7	rep2	24	S2718_2	plate5_A3plate43	S2718	FALSE	2	1000	1000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate3	K562	rep1	24	S2718_1	plate5_A3plate3	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate11	A549	rep1	24	S2718_1	plate5_A3plate11	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate5_A3	plate19	MCF7	rep1	24	S2718_1	plate5_A3plate19	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A9	plate28	K562	rep2	24	S2718_1	plate6_A9plate28	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A9	plate36	A549	rep2	24	S2718_1	plate6_A9plate36	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_A9	plate44	MCF7	rep2	24	S2718_1	plate6_A9plate44	S2718	FALSE	1	10000	10000	S2718	934541-31-8	504.64	TAK-901	CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CCN(C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1 |c:7,9,28,31,35,38,t:5,12,25|
plate6_B9	plate4	K562	rep1	24	S2719_4	plate6_B9plate4	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B9	plate12	A549	rep1	24	S2719_4	plate6_B9plate12	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B9	plate20	MCF7	rep1	24	S2719_4	plate6_B9plate20	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate28	K562	rep2	24	S2719_4	plate6_B3plate28	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate36	A549	rep2	24	S2719_4	plate6_B3plate36	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate44	MCF7	rep2	24	S2719_4	plate6_B3plate44	S2719	FALSE	4	10	10	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate4	K562	rep1	24	S2719_3	plate6_B3plate4	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate12	A549	rep1	24	S2719_3	plate6_B3plate12	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B3	plate20	MCF7	rep1	24	S2719_3	plate6_B3plate20	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate27	K562	rep2	24	S2719_3	plate5_B9plate27	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate35	A549	rep2	24	S2719_3	plate5_B9plate35	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate43	MCF7	rep2	24	S2719_3	plate5_B9plate43	S2719	FALSE	3	100	100	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate3	K562	rep1	24	S2719_2	plate5_B9plate3	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate11	A549	rep1	24	S2719_2	plate5_B9plate11	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B9	plate19	MCF7	rep1	24	S2719_2	plate5_B9plate19	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate27	K562	rep2	24	S2719_2	plate5_B3plate27	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate35	A549	rep2	24	S2719_2	plate5_B3plate35	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate43	MCF7	rep2	24	S2719_2	plate5_B3plate43	S2719	FALSE	2	1000	1000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate3	K562	rep1	24	S2719_1	plate5_B3plate3	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate11	A549	rep1	24	S2719_1	plate5_B3plate11	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate5_B3	plate19	MCF7	rep1	24	S2719_1	plate5_B3plate19	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B9	plate28	K562	rep2	24	S2719_1	plate6_B9plate28	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B9	plate36	A549	rep2	24	S2719_1	plate6_B9plate36	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_B9	plate44	MCF7	rep2	24	S2719_1	plate6_B9plate44	S2719	FALSE	1	10000	10000	S2719	945595-80-2	503.58	AMG-900	CC1=CSC(=C1)C1=NN=C(NC2=CC=C(OC3=C(C=CC=N3)C3=NC(N)=NC=C3)C=C2)C2=C1C=CC=C2 |c:4,19,21,27,29,32,35,38,40,t:1,7,9,12,14,17,24|
plate6_C9	plate4	K562	rep1	24	S2736_4	plate6_C9plate4	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C9	plate12	A549	rep1	24	S2736_4	plate6_C9plate12	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C9	plate20	MCF7	rep1	24	S2736_4	plate6_C9plate20	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate28	K562	rep2	24	S2736_4	plate6_C3plate28	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate36	A549	rep2	24	S2736_4	plate6_C3plate36	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate44	MCF7	rep2	24	S2736_4	plate6_C3plate44	S2736	FALSE	4	10	10	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate4	K562	rep1	24	S2736_3	plate6_C3plate4	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate12	A549	rep1	24	S2736_3	plate6_C3plate12	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate6_C3	plate20	MCF7	rep1	24	S2736_3	plate6_C3plate20	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate27	K562	rep2	24	S2736_3	plate5_C9plate27	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate35	A549	rep2	24	S2736_3	plate5_C9plate35	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate43	MCF7	rep2	24	S2736_3	plate5_C9plate43	S2736	FALSE	3	100	100	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate3	K562	rep1	24	S2736_2	plate5_C9plate3	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate11	A549	rep1	24	S2736_2	plate5_C9plate11	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C9	plate19	MCF7	rep1	24	S2736_2	plate5_C9plate19	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C3	plate27	K562	rep2	24	S2736_2	plate5_C3plate27	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C3	plate35	A549	rep2	24	S2736_2	plate5_C3plate35	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
plate5_C3	plate43	MCF7	rep2	24	S2736_2	plate5_C3plate43	S2736	FALSE	2	1000	1000	S2736	936091-26-8	524.68	Fedratinib (SAR302503, TG101348)	CC1=C(NC2=CC=CC(=C2)S(=O)(=O)NC(C)(C)C)N=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1 |c:1,6,8,35,38,t:4,19,22,24|
